iou,groundwater_cost,electricity_price_pilot,groundwater_use_backchecks,groundwater_use,groundwater_use_v2,survey_price
2,593.7903,20.23892,,9055.134,4882.877,11.94502
2,674.0912,25.6263,,26490.67,2909.396,39.83342
2,457.1913,11.68495,,84292.85,8333.489,15.13671
2,254.1851,24.42944,,23076.55,13439.11,-10.30472
2,475.4126,42.11077,,23931.31,7955.854,27.81497
2,592.7067,17.41467,,68963.36,4904.01,25.34887
2,132.8879,-9.725499,16679.61,143722.3,16413.11,1.384391
2,125.8515,15.85973,,161393.7,16615.42,10.06482
2,588.0688,33.43783,5297.963,33902.32,5062.796,3.642267
2,292.7297,10.40615,,194265.4,12459.06,17.63278
2,515.386,10.43961,,45691.2,6865.91,-.8767869
2,193.274,20.37616,15164.74,61354.54,14948.19,6.787858
2,477.3216,33.09823,8073.117,111232.1,7875.007,6.794907
2,114.6772,.3773753,,54546.91,16980.46,-7.317826
2,179.6637,-2.155136,,144734.6,15466.8,2.253179
2,877.4547,42.12238,,25,-181.6758,47.11049
2,732.4909,26.69814,,5793.33,1347.029,45.15508
2,514.5486,18.33794,7140.003,67900.53,7144.127,28.54424
2,253.2127,10.70831,13656.32,89175.93,13600.5,42.72858
2,198.275,8.786609,,215519.1,14808.38,-2.670306
2,412.9984,10.40331,,125309.2,9613.954,22.78976
2,119.6191,5.137363,,121471.7,16912.33,-6.687648
2,216.7711,14.13935,,161747.8,14563.57,23.72814
2,191.8928,10.18896,,104471.7,15033.65,-1.248456
2,195.0542,6.914243,,34927.13,14959.55,-19.67951
2,73.99829,18.73078,18151.93,146511.5,17831.3,-28.68749
2,355.5759,20.90843,11110.72,71957.12,11032.3,19.58265
2,153.6473,6.49995,,74085.66,15880.29,-2.886752
2,457.3008,26.35047,8571.197,27597.65,8564.016,7.109606
2,497.3443,25.71237,,72025.2,7321.452,1.822062
2,432.06,22.96298,,61102.75,8982.43,29.04519
2,676.2338,28.34697,,45613.1,2806.084,10.78924
2,516.5115,3.898629,,20110.52,6846.215,39.38945
2,736.1548,16.77498,,19010.6,1398.063,-.7927078
2,189.7322,-2.070816,,26602.24,15089.01,4.725854
2,94.04083,6.833029,,90920.34,17394.04,-5.389803
2,194.4532,-1.285856,,22571.59,15107.36,14.6771
2,382.159,3.108672,10448.82,117593.2,10368.19,2.153665
2,177.4596,-4.451673,,187818.3,15476.22,28.79756
2,154.2236,2.559922,,42259.67,16121.7,7.835113
2,194.9537,.8520449,,111465,14831.43,8.740459
2,475.4519,39.72851,,16043.63,7902.989,28.314
2,490.35,20.63169,,57063.29,7618.063,30.16594
2,72.36986,3.797269,,42355.45,18040.66,12.38504
2,332.8733,20.98876,11676.37,183516,11379.6,23.82896
2,198.1731,15.00457,,237663.9,14945.95,-1.677528
2,656.6807,29.13121,,55321.48,3344.666,39.35122
2,93.94508,7.138986,17647.75,170613.1,17405.57,8.449672
2,556.7385,13.22747,,61848.98,5780.038,9.211996
2,810.0581,31.36896,0,25,-239.899,35.01234
2,415.8741,33.68697,,138126.2,9408.226,-2.755623
2,380.4042,22.11706,,100432.3,10432.25,7.455812
2,311.7829,5.518007,,117484.8,11921.99,11.17828
2,191.2164,.0772601,,63578.03,15130.76,22.26108
2,188.3864,7.758993,,201663.7,15282.6,-8.541946
2,374.1805,13.09579,10645.54,101316.2,10388.42,5.374145
2,113.1654,-4.542152,17173.35,182926.6,17048.91,5.697461
2,116.3452,11.41163,,235682.3,17043.84,20.52888
2,751.5798,14.95143,,8659.881,941.0733,35.4719
2,198.0208,5.338194,,237789,14950.38,-.8906551
2,592.0964,26.22338,,50152.11,4884.999,22.39619
2,200.3968,-2.729,,210912.4,14886.5,33.14996
2,554.0262,23.85225,,8705.863,5946.476,27.92422
2,454.6206,15.67425,8628.633,66038.49,8515.439,43.21925
2,193.3971,6.825866,15162.94,185520,14922.68,4.732092
2,352.9702,8.535876,,177842.4,11172.24,7.744613
2,232.7417,-6.791077,14190.88,132945.5,13904.84,-12.98116
2,437.3046,32.18091,,108969.1,9064.755,36.22785
2,334.8636,4.682219,11631.69,17369.79,11517.38,41.99041
2,152.7027,-3.277769,16191.23,83382.85,15984.92,9.899211
2,1095.133,64.59698,,25,-302.8811,62.10033
2,254.7131,4.431954,,118367.3,13599.93,.441032
2,233.4665,6.174279,,141626.3,13997.12,12.40376
2,93.117,13.55662,,203326.6,17428.43,24.09179
2,474.1614,10.66891,,14312.42,7994.363,16.03255
2,794.4521,53.4149,,1616.225,-24.05348,41.39464
2,474.6661,25.30973,8126.137,17595.54,7893.724,3.041576
2,194.1649,1.536138,15145.17,53998.79,15123.31,2.893075
2,176.4263,-.4581795,,184127.5,15386.45,7.486293
2,415.9417,5.503066,,82310.86,9275.157,21.39491
2,395.7729,13.93781,,150292.3,10107.21,19.6619
2,115.9131,-9.791917,,204392.1,16780.87,9.759843
2,353.6832,23.88266,11158.06,176985.2,10988.37,-4.481511
2,498.5775,37.0865,,93757.73,7509.454,21.07641
2,255.3176,4.21686,,193047.7,13355.32,3.790009
2,331.782,15.56922,,135335.9,11405.94,7.229079
2,197.4433,14.94053,,164298.3,14908.58,5.337939
2,474.0304,25.20204,8154.587,62394.48,7948.918,20.30534
2,659.264,34.18061,,29520.32,3448.594,24.68457
2,391.6106,15.67487,10213.39,97054.7,9981.209,4.077312
2,496.6928,13.57299,,108113.4,7373.121,14.06005
2,452.7781,25.55446,8677.759,77408.59,8527.807,37.20173
2,635.9805,28.36185,,28410.3,3842.741,29.82157
2,200.0711,17.31425,14995.24,35588.26,14652.78,9.470442
2,675.5549,24.79138,3114.061,24489.61,2782.123,37.41457
2,236.8611,1.932597,,46897.36,13801.7,11.86586
2,439.5739,15.37888,,139217,8923.003,27.46615
2,376.2629,15.44012,10607.77,118378,10458.28,16.8565
2,133.6002,3.467546,,158818.1,16597.84,17.26632
2,515.9687,26.55008,,9525.762,7033.888,6.68699
2,317.3484,1.647043,,33592.94,11768.3,28.5652
2,237.5126,17.94949,,172464.4,13944.11,34.37582
2,201.2093,13.88804,,198670.5,14901.11,11.74871
2,339.5711,12.04395,,120232.5,11377.83,13.31965
2,352.8348,30.62266,11176.65,60724.09,11003.89,5.697407
2,428.7348,31.41343,,76401.59,9190.664,35.78365
2,155.3654,-4.436862,16115.69,105905.9,15785.5,12.65831
2,477.5178,36.31428,,32991.26,7892.778,.0887794
2,477.4415,21.10498,,15922.14,8035.738,50.00964
2,93.73872,5.406255,,241951.9,17496.77,6.552146
2,195.5554,14.45749,,204402.3,14906.55,18.08128
2,311.5063,7.817015,,64380.7,12147.62,-13.69556
2,356.4308,22.15664,,116368.7,10855.74,21.17163
2,294.5931,31.59736,,19406.11,12364.17,3.462509
2,636.3477,50.39363,4098.622,27984.68,3954.702,30.45881
2,198.7269,4.668607,,106989.4,14968.25,23.50695
2,227.5583,17.25311,14309.01,173649.2,13981.72,18.35316
2,595.4306,19.63944,5113.841,43898.73,4892.672,13.74059
2,116.266,-11.8477,17104.98,177593.8,16969.43,-5.191391
2,193.4417,8.534537,,218098.5,15127.21,-3.680033
2,334.9088,13.09579,,181631.5,11444.26,21.60515
2,193.3828,13.48003,,240649.8,14832.44,-32.91209
2,553.2851,23.02772,,96979.2,5828.95,36.23669
2,557.0983,11.03229,6075.496,13651.94,5971.051,18.18866
2,396.0642,21.06495,,89337.16,10015.82,14.31846
2,452.1985,13.33147,,68165.05,8608.816,17.14768
2,434.8764,2.915919,,29118.56,9013.765,28.36963
2,495.8659,29.04916,,39366.32,7305.488,2.299854
2,835.2274,41.81773,,25,-109.3183,21.31007
2,698.228,16.46873,,31906.62,2396.334,34.83562
2,235.2124,6.691928,14116.41,206413.3,13843.33,11.20193
2,590.2343,18.80564,5245.387,46186.61,5113.784,21.25289
2,411.8593,36.56414,,150627.4,9603.986,20.22031
2,538.9117,25.53661,6532.01,62311.43,6465.352,16.36874
2,151.9908,-7.319233,,59649.31,16065.71,15.47844
2,115.0289,-3.26471,,228134.1,16889.85,-2.10608
2,213.4495,5.799129,14652.3,128605.3,14531.97,21.25336
2,175.5473,27.76774,,75182.52,15338.69,-2.877654
2,669.8093,29.16243,,29284.74,2983.307,23.35678
2,716.1793,35.62224,,8712.667,1845.434,38.02741
2,214.2805,-3.855749,,229016,14542.21,-3.010617
2,94.39977,3.373917,17639.99,96114.17,17357.77,30.35828
2,659.765,36.44738,,16500.53,3256.158,.9248912
2,449.534,24.63364,,97085.06,8535.812,18.78712
2,491.8637,19.56061,,79240.09,7674.311,24.69104
2,313.2576,11.48327,12165.14,112937.2,12135.9,30.56256
2,434.4004,17.86632,9148.4,30434.9,8952.589,9.28478
2,236.1931,10.79889,14093.77,158599,13950.27,34.20042
2,488.7965,24.14625,7773.83,56630.23,7605.552,50.50925
2,316.8135,30.37381,,62029.67,11776.26,7.478581
2,712.1201,34.87171,,12995.44,1907.016,36.27069
2,616.4513,16.6176,,20586.45,4513.017,26.0608
2,234.5043,7.457071,,114061.4,13894.35,.7771954
2,152.3633,-.906323,,197581.7,16121.06,13.04701
2,253.3315,12.58706,,205842,13331.94,-6.914763
2,333.2103,-2.045165,,82024.23,11361.56,12.43224
2,115.1381,19.67451,17133.47,227116.5,16807.3,2.993516
2,313.6098,12.02076,,79144.8,11901.92,19.12092
2,197.017,16.15583,15070.27,73714.85,14973.52,-2.537674
2,594.051,31.91271,5143.72,11174.25,4946.508,26.17457
2,197.561,9.745264,,142854.2,14882.1,1.160153
2,370.7669,14.7904,,67311.02,10543.75,26.11237
2,335.5704,5.315047,,113956.1,11367.85,12.53926
2,452.0509,19.98199,,113473.6,8675.255,24.63595
2,450.9431,36.21928,8727.023,23852.2,8530.321,7.125779
2,613.8566,40.30625,,23668.63,4538.43,29.54717
2,528.5842,31.73762,,14931.68,6559.954,11.12189
2,376.2406,10.6256,10589.67,92061.57,10289.2,11.65223
2,589.2766,31.98058,5264.715,69230.51,4991.426,43.73045
2,236.6372,9.191395,,145252.3,13951.89,.169992
2,196.0351,-14.00833,,32542.09,14875.77,-.490055
2,233.7611,2.091016,,162974.9,13920.14,29.89483
2,676.2556,19.59132,,38328.41,3052.604,32.47315
2,560.0975,30.79515,6004.189,19126.7,5972.231,32.57714
2,200.2191,-2.270694,,53850.83,14784.75,-3.009372
2,199.1997,3.162361,,28859.53,14698.81,1.339781
2,74.00169,11.65058,18152.18,171623.6,17821.7,-6.294755
2,473.6821,27.60148,,8615.069,8099.568,33.58741
2,320.839,3.205454,11981.1,65063.41,11984.31,-2.839365
2,177.5041,28.41003,,174350.8,15264.07,33.07061
2,279.6593,1.007898,,68357.71,12979.07,-8.179038
2,656.8922,22.34444,,19059.93,3313.836,23.426
2,450.9656,22.50221,,57694.62,8724.45,4.67869
2,200.4809,8.653096,,184615.4,14762.06,7.990023
2,160.6914,6.275271,15980.83,163841.4,15674.97,-10.07543
2,139.2955,14.18828,16516.36,120918.6,16465.21,7.048301
2,677.4458,31.66815,3065.531,10031.67,2978.103,7.180481
2,394.8619,19.57985,,77838.11,9998.195,13.53121
2,533.6716,30.38636,,79445.2,6442.67,8.104808
2,293.9145,2.470161,,27879.43,12395.49,20.56712
2,260.4383,12.70004,13484.46,70921.34,13447.85,-16.78439
2,494.088,27.19192,,58066.83,7511.987,45.71223
2,254.4083,.3682089,13642.36,43733.3,13591.19,4.365908
2,400.5789,15.70444,9981.339,93913.88,9831.354,36.50927
2,196.9855,17.50568,15075.24,226037.5,14933.99,15.74433
2,275.6154,18.66845,13102.58,143410.4,12964.91,23.46052
2,499.2052,25.11155,7516.823,18969.98,7267.357,10.92921
2,661.2787,34.51565,,28568.73,3215.626,11.03878
2,337.1154,22.36089,,179190.4,11465.47,8.989077
2,394.4235,26.86951,,118556.4,9802.734,17.82776
2,76.96191,-14.43122,,83771.88,17996.48,-6.247632
2,290.0211,29.92721,,182376.3,12430.49,9.919526
2,278.1141,12.19311,,187748.5,12742.4,19.07528
2,450.5107,18.62963,,45574,8716.9,29.5765
2,194.1777,12.59423,15143.06,186358,14872.44,-2.956388
2,391.5957,22.43108,10200.18,29882.41,9933.354,24.12072
2,195.2276,22.69747,,58468.91,15104.75,-18.04294
2,415.788,29.43156,,11574.12,9358.147,4.896955
2,477.0013,27.76088,,70048.92,8033.227,27.86563
2,456.5534,22.3162,8591.075,19967.84,8327.52,31.57306
2,511.8435,42.74027,,7827.262,6909.123,30.4432
2,199.9355,3.678775,,135085.9,14768.27,13.06495
2,174.2028,20.2585,15652.21,91645.77,15635.69,15.66387
2,192.7165,-1.416202,15183.56,165295.8,15052.88,1.850723
2,216.7785,23.18296,14585.58,149473.4,14503.02,-.0185447
2,352.9993,6.779596,,125712,11056.18,30.51744
2,734.9713,36.2461,,7857.189,1533.442,45.01965
2,152.7207,6.52223,,35413.38,16089.85,9.526005
2,222.0159,21.04455,,114581.9,14349.03,.9154268
2,316.7076,22.47379,,182178.8,11877.66,13.10223
2,430.8486,25.64146,,27418.42,9165.176,15.79013
2,192.4565,11.76586,15189.57,42857.46,14916.14,-1.831739
2,153.9519,5.88906,16144.48,102510.9,16028.57,-15.80753
2,612.4326,8.589545,,68093.76,4516.052,29.54094
2,199.2889,-2.336016,,176334.9,14978.06,25.25589
2,216.3616,12.57941,14594.22,77010.41,14512.45,10.38303
2,492.9858,33.84112,,63721.95,7671.424,5.129725
2,430.6478,21.39305,,140448.2,9010.525,30.1296
2,455.3258,14.52361,8616.2,39124.82,8280.071,25.70779
2,197.4966,9.779529,15056.74,130013.3,14848.67,29.90887
2,257.9864,12.32504,13553.1,103208.4,13529.33,25.35555
2,318.5226,18.08793,,38039.35,11705.46,7.839572
2,299.881,22.85447,,25721.88,12201.91,-5.868039
2,433.3611,30.87811,,74699.38,9018.208,20.82814
2,616.2664,21.95148,,33307.69,4269.19,-1.317098
2,232.0411,-13.43291,,192719,13980.2,6.800023
2,593.7764,31.64209,5153.994,38569.04,4858.589,16.28209
2,378.4937,18.83406,,33392.8,10440.07,2.002598
2,293.6041,16.6295,,183300.3,12582.94,4.270848
2,719.368,58.3231,,14612.12,1911.786,38.75839
2,443.1272,19.44014,,117634.5,8839.268,14.64064
2,271.467,23.74489,13208.42,51413.38,12896.28,30.14219
2,416.0972,30.22249,,77948.5,9358.136,20.62932
2,74.7522,7.473154,18138.45,112149.9,17941.52,-14.24145
2,515.8051,17.71575,,18958.15,6771.651,17.5934
2,436.8676,12.17135,,79208.84,8815.739,10.14304
2,197.718,23.05798,,194264.5,14751.41,16.65454
2,434.0279,23.54622,,110129.8,8874.206,30.61416
2,535.7592,17.82424,,54202.8,6365.199,12.28558
2,471.8676,14.52237,,101529.1,8087.645,23.49524
2,576.6019,29.89887,5594.901,54514.97,5406.384,21.2865
2,230.4722,1.078902,,137561.2,13942.47,3.837909
2,176.7621,1.797139,,116437.8,15502.17,9.097055
2,576.0994,13.44612,5598.279,33801.88,5399.295,28.50698
2,650.2449,13.59038,,36861.54,3480.776,33.80778
2,108.4366,-2.768147,,83420.09,17165.45,9.056475
2,133.4488,-16.26237,,237515.6,16623.37,-19.56571
2,334.4693,7.99719,,185238.9,11617.36,18.42407
2,472.8556,15.18482,,37544.54,8070.597,22.56871
2,134.8685,-6.507104,,235939.2,16609.04,3.791212
2,178.113,-4.805189,,66709.68,15276.73,12.30263
2,793.7964,26.68234,,237.3804,22.70213,26.0828
2,259.19,11.10543,,213096,13361.07,29.39766
2,653.5148,33.05162,,45838.67,3541.08,28.7696
2,231.7807,3.577747,,175005.2,14169.64,-27.35748
2,152.5079,4.22982,,242369.8,16101.59,14.84511
2,372.5903,7.963723,10674.39,81717.24,10562.42,-4.884805
2,357.9709,9.697988,11057.59,13812.63,10798.86,10.18825
2,193.4033,1.558306,15164.16,24170.47,15100.2,.2496777
2,398.4246,18.0947,,150879.9,9724.82,31.49826
2,597.5724,26.96193,5054.902,48783.23,4979.068,25.6663
2,536.7448,17.97023,,100273.8,6513.724,15.44749
2,319.6717,7.869823,,39804.48,11766.08,5.895986
2,618.7081,29.27341,,54590.68,4521.059,19.77111
2,261.5701,22.7967,,74891.93,13383.98,8.481494
2,683.6279,13.09871,,15112.42,2624.563,42.63767
2,672.8649,44.18893,,22095.94,3037.232,39.39447
2,695.4269,51.29556,,17247.71,2560.418,45.33822
2,516.4286,31.17794,,95909.38,6963.839,26.4966
2,452.0564,16.51059,8696.89,105765.4,8676.229,29.73817
2,874.0882,49.32216,,25,-180.4301,26.00718
2,194.5568,9.224099,15134.43,23863.04,15023.15,-4.937376
2,353.4815,-12.49,,125956.4,11096.31,3.642801
2,133.0196,-5.036801,,73785.46,16641.19,16.39728
2,77.81279,17.66561,18059.67,247969.7,17719.74,.4031686
2,354.4417,23.4654,,143726.8,10964.99,21.73994
2,281.3574,32.91825,,125464,12662.09,15.11924
2,431.098,25.59202,,118495.5,9216.39,16.85474
2,194.4568,.600588,,15533.45,14872.1,-.0242782
2,312.6836,28.60876,,75299.34,12070.38,36.32737
2,514.9758,27.59146,,68113.93,6869.126,-5.87816
2,630.0308,15.18844,,30397.46,3986.199,24.8543
2,571.7559,26.61798,5707.196,47233.95,5481.624,31.47306
2,96.27702,-.3903953,17595.48,86708.18,17411.11,28.74576
2,376.0081,22.53145,,35959.77,10256.52,21.7515
2,195.1542,6.371061,,184258.2,15124.73,11.27845
2,236.7307,15.41173,14088.55,216472.9,13912.61,12.11611
2,614.1351,32.83529,,49224.27,4520.189,13.20504
2,615.4778,23.87035,,64178.28,4416.096,18.70765
2,172.2655,-5.436342,,243651.2,15365.4,6.827324
2,175.6402,-3.153345,15610.83,225568.1,15527.84,9.436997
2,356.7696,21.16868,11086.26,69977.67,10879.85,-.5841057
2,595.4366,34.97295,5119.624,50785.32,4909.606,13.78794
2,137.5189,4.962243,,88670.31,16321.36,23.61736
2,191.8254,8.926277,,215905,14933.61,14.4253
2,139.2281,-.54244,,82817.65,16296.55,27.36263
2,472.2528,31.36876,,116873.5,8203.039,35.84401
2,277.4113,16.13573,,67668.65,12811.3,21.98882
2,315.3531,-1.072664,12109.59,180789.1,12033.09,11.29327
2,374.9948,11.53388,10625.89,103496.5,10347.86,-6.598918
2,775.559,27.68964,,6735.675,289.6046,36.12511
2,290.0022,1.012408,,135351.2,12508.46,8.595956
2,775.8275,50.1055,,1482.256,591.4277,16.84085
2,317.7518,28.94373,,186426.9,11930.15,-7.176335
2,696.2422,9.870312,,29694.77,2316.85,38.84231
2,177.5081,7.801887,15558.15,169567.9,15468.82,-2.571942
2,256.7852,11.06519,,81290.23,13492.59,21.41023
2,173.8367,13.45631,15652.77,148433.1,15339.02,7.736584
2,593.3767,40.59608,,20766.35,5161.447,16.1452
2,531.8917,33.55957,6707.028,18649.63,6655.37,26.09775
2,615.5318,41.70438,,32875.88,4284.661,34.8082
2,232.6665,16.37721,,82050.85,14107.95,-4.064587
2,515.6573,35.29384,7109.539,81218.85,7012.074,20.8158
2,357.8572,20.31259,,43607.61,10957.38,18.66243
2,519.1777,20.35563,,64920.71,6728.441,17.20247
2,716.8548,32.03109,,6400.896,1927.415,32.71005
2,533.4413,10.09507,,12293.56,6324.749,4.425675
2,156.2144,15.85597,,21247.14,15796.23,-8.625341
2,91.00553,17.83106,,175524.9,17519.71,-5.144233
2,435.9957,20.0414,,51342.77,8815.519,25.20111
2,273.8174,17.74905,,206791.4,13148.58,5.229415
2,632.4048,21.28546,,42371.68,4030.145,31.04965
2,337.5425,25.70358,,139621,11550.84,17.77479
2,273.5419,28.24463,13165.92,83163.53,12915.78,12.82173
2,415.7941,23.01942,9606.373,88596.16,9563.301,32.24659
2,122.0537,-8.848475,16948.96,75934.52,16882.35,15.99427
2,204.0073,-13.53181,14905.12,160859.5,14714.25,16.44325
2,237.409,14.79618,,59135.93,14023.48,7.597951
2,339.4668,7.301059,,126283.1,11416.6,35.0361
2,351.7275,10.19029,,151419.8,11207.66,19.13761
2,217.4628,-9.28155,14557.47,74233.74,14213.75,6.580459
2,702.9541,28.47107,,21054.51,2113.873,25.1585
2,319.1641,18.06007,,165455.7,11909.26,24.67967
2,366.3757,13.90128,,69310.68,10753.17,28.23921
2,161.9209,6.004568,,229519.7,15716.5,-16.88619
2,712.9268,23.91708,,34443.82,2006.68,31.21269
2,318.5901,15.21309,,93749.03,11839,17.85779
2,194.0494,33.36537,,175464.5,14890.89,36.11488
2,514.3624,18.18832,,7365.651,6890.852,35.52536
2,615.1756,23.77155,,50019.16,4326.532,31.38023
2,195.4712,14.26453,,143265.3,15049.36,13.84991
2,838.907,39.8465,,25,-179.5718,50.10988
2,597.767,39.78275,,6347.05,4814.451,10.03157
2,334.4387,12.47899,11641.15,164399,11476.97,31.45032
2,374.8759,15.95278,10633.98,38164.76,10302.74,24.4907
2,294.7231,23.36251,,200951.3,12450.76,10.08949
2,136.8267,9.691547,,219743,16517.92,-25.67162
2,634.1803,31.46147,4152.75,9464.9,3838.469,38.86871
2,629.7114,34.87623,,46877.11,4148.513,50.75226
2,498.883,39.0676,,42971.11,7227.732,13.24364
2,190.3007,-6.915661,15246.26,74608.72,15164.17,12.25555
2,353.7179,10.4254,,148997.6,10903.62,15.82037
2,434.4178,29.07603,,75467.09,8881.964,14.59685
2,153.9427,3.321717,16152.52,155441.3,16005.36,-3.537405
2,394.3953,30.69382,,57681.52,10114.71,24.02225
2,228.6068,-1.974597,14289.4,175407,14058.51,20.55384
2,540.0298,24.30284,6489.218,17932.56,6265.547,12.15783
2,658.6356,22.61916,,43110,3352.376,36.20156
2,736.4175,38.85251,,4878.054,1400.039,32.94683
2,215.0993,2.732219,,201964.5,14326.57,14.61299
2,173.7956,18.07968,,105743.3,15502.37,9.786366
2,674.4352,40.02106,3142.125,5479.813,2985.047,36.05077
2,538.0135,32.1737,,82341.01,6423.364,35.91097
2,372.8021,10.60863,,72013.44,10509.43,8.351112
2,172.8604,18.54892,,130214.2,15376.32,13.25185
2,1014.857,61.92134,0,25,-222.7937,34.03432
2,191.4218,21.05249,15213.24,20509.63,14975.53,-3.896451
2,393.615,32.81419,,111868.8,9891.661,19.34172
2,75.47054,3.762094,,89715.72,18039.5,3.077499
2,271.111,-2.104687,,117404.6,13025.79,13.20272
2,670.7182,20.83569,,7784.785,3214.082,21.48249
2,291.3105,3.803004,,46325.4,12682.06,38.62216
2,433.4718,11.89956,,73594.71,8991.481,28.6977
2,436.6482,4.106201,,91087.3,9027.741,16.10808
2,394.8724,4.194506,10128.11,110987.4,9878.045,30.60985
2,494.7423,46.92388,,17860.42,7552.099,6.885941
2,92.01212,16.51331,17702.24,247549.9,17655.01,-1.481201
2,534.0599,13.83608,,22532.16,6607.799,37.98879
2,319.1623,-13.68173,,188089.6,11709.06,-14.48241
2,331.6188,7.21059,11706.72,165240.5,11474.33,-4.739351
2,455.1487,12.0204,,21138.83,8603.729,29.54304
2,392.6783,19.05729,,129279.7,10129.79,-9.573873
2,774.6163,40.66749,,5081.359,456.2751,30.80529
2,196.2236,19.13481,,205666.1,14884.52,12.07863
2,634.8284,12.96934,,16383.57,3960.609,23.85944
2,175.8738,10.25864,15603.62,123842.9,15429.11,.7011243
2,190.8108,.6287048,,100257.1,15230.37,-5.075989
2,198.8198,9.357963,,119484.2,14710.84,2.742002
2,399.5335,11.09003,,144571.8,9846.614,3.607403
2,233.3335,12.98423,,144473.8,13876.9,11.27087
2,140.1721,4.534433,,229430.6,16249.66,-11.07401
2,95.04336,-24.19921,17624,35863.55,17337.64,10.62669
2,215.7263,8.183283,14608.44,139569.8,14355.41,-4.320618
2,457.0521,7.564426,,123650,8252.595,12.83848
2,355.8837,32.62286,,21247.47,10955.23,32.00531
2,555.6519,25.48212,,27718.89,5779.009,24.08711
2,254.9125,14.1161,,129241,13408.91,-4.093608
2,78.10622,-11.96897,,246402.7,17930.98,-3.709093
2,275.0336,.826843,13118.2,47466.76,12933.57,24.99759
2,137.5421,17.32139,16562.98,27384.86,16543.91,7.327961
2,232.7423,18.7208,,226751,13955.67,-1.639377
2,498.7641,25.36407,,104649.9,7253.536,33.49581
2,632.2378,6.440079,4200.174,26700.05,4112.28,27.95714
2,578.2245,23.11074,5543.756,35485.9,5221.501,27.76388
2,357.9499,12.85437,,29466.28,10869.15,25.90219
2,770.823,48.00235,,1047.694,706.6651,26.11295
2,293.9935,14.44334,,51107.38,12466.24,22.21804
2,219.7009,26.27382,14504.8,181107.2,14388.72,21.26054
2,200.4758,2.930752,,151088.5,14665.56,11.85324
2,355.461,4.323051,,45114.76,11098.91,34.19699
2,319.5168,15.66416,,35649.98,11860.14,18.40738
2,375.4592,18.79586,10606.82,76957.13,10477.67,5.060868
2,437.0725,11.84002,,52596.39,8924.163,9.773782
2,815.1254,29.72631,,25,-266.721,11.94154
2,194.9001,1.774221,,221860.4,14837.92,7.12386
2,191.7581,20.9993,,108978.7,15201.7,15.28578
2,670.0708,21.31102,3251.091,8084.963,3142.55,24.25258
2,395.5188,-2.737355,10113.26,146308.9,10096.16,15.27991
2,592.0402,18.82513,,10107.68,4971.327,17.83725
2,396.1045,17.16955,,75343.15,10031.24,16.05081
2,310.2806,6.636677,,171570.8,11949.5,22.29729
2,273.0829,13.09436,,186111,13023.82,11.036
2,513.7284,23.70478,,46613.61,7151.853,38.57185
2,496.1624,12.4796,7590.017,25354.19,7570.762,17.82801
2,215.8127,-8.689985,14606.79,196624.2,14535.2,-14.76563
2,532.5933,28.94545,6679.075,12543.76,6353.063,28.56146
2,218.0524,.5709439,,203094.4,14284.39,24.54338
2,473.2737,35.13315,8165.319,32890.71,8062.308,6.218564
2,121.8284,10.89753,,142056.1,16775.04,9.02845
2,312.9001,8.055806,,149006.1,11906.3,25.70445
2,175.5518,-.6243191,,24875.82,15408.47,-6.402778
2,477.8604,29.98064,,82732.49,7824.045,26.62002
2,318.8222,17.14199,,120219.2,11869.43,22.80533
2,735.6663,29.86891,,20870.49,1590.07,53.14431
2,594.0992,29.94868,,24823.14,5032.645,37.62481
2,437.3282,33.51101,,139696.5,8947.786,12.8307
2,331.7332,12.76776,,122937.4,11529.34,40.04847
2,157.231,.405228,16065.55,202321.2,15855.49,.7368213
2,94.43752,-9.737016,,236937.9,17590.18,-12.2849
2,231.5484,22.91217,14205.58,49734.52,14010.69,7.185703
2,295.9216,17.83896,,147248,12427.32,13.95817
2,194.0545,15.09171,15150.61,39807.65,14861.88,12.50203
2,79.62398,13.99527,18007.81,100737.6,17754.74,13.95624
2,415.2999,7.042502,,72229.41,9363.666,22.42141
2,413.7275,19.26338,,124515.7,9378.088,22.38661
2,491.8599,24.77872,7702.201,56647.61,7428.008,33.39573
2,216.7917,13.34765,,218271.5,14389.82,2.889417
2,119.586,5.731551,17005.49,265467,16692.62,2.000065
2,375.3258,24.92221,,97283.34,10468.58,20.99979
2,516.0778,22.99143,,79877.89,6963.731,22.45912
2,516.512,15.67943,,42182,6853.159,24.25803
2,676.9591,18.17169,3069.479,11900.04,2790.556,19.87379
2,193.5697,.782698,,211206.5,14903.15,11.50995
2,115.1737,2.086337,17129.22,96413.44,16936.19,-8.57429
2,357.4206,25.29265,11074.51,93292.38,10806.87,25.58915
2,194.0582,20.69414,15139.1,162162.8,14949.47,-15.74166
2,450.8439,23.01303,,109428.5,8618.203,26.46319
2,532.6743,16.1804,,62225.01,6553.419,28.83106
2,317.7822,12.63628,,80795.48,11928.33,9.730935
2,575.2269,27.87448,,54219.55,5383.097,49.46263
2,152.5784,-11.11348,,155834.8,15843.96,-3.159148
2,236.6022,14.61391,,43613.15,14038.87,15.8067
2,220.5373,9.96031,,102906.2,14325,19.51143
2,535.3204,39.59985,,71618.88,6316.856,35.49718
2,188.3236,13.58871,,86817.31,15047.51,29.99563
2,332.0247,-16.42297,,42837.79,11415.17,22.53978
2,276.2117,7.305828,,200619.5,12755.69,15.05406
2,410.3664,25.72116,9745.813,107255.9,9682.222,23.85699
