keller_trt,keller_trt_yes,baseline_hhsize,baseline_payments,baseline_elec_use,baseline_hh_head_age,endline_hhsize,endline_payments,endline_elec_use,endline_hh_head_age
1,0,5,117.2055,30.33416,28,5,3908.978,30.33416,29
1,0,6,76.3288,28.36651,34,6,3623.048,28.36651,35
1,1,12,179.5428,271.8747,35,12,24789.51,196.8747,36
1,1,10,108.1895,69.45185,26,10,108.1961,0,27
1,1,7,196.1843,514.2853,37,7,55107.55,439.2853,38
1,0,9,8.682837,594.1343,33,9,74276.15,594.1343,34
1,1,6,110.0312,578.7205,38,6,63075.62,503.7205,39
1,0,6,246.5457,25.68396,40,6,3457.458,25.68396,41
1,1,10,76.44107,779.635,29,10,88156.29,704.635,30
1,1,8,62.14088,517.5031,42,8,55375.67,442.5031,43
1,0,8,231.9205,619.6102,34,8,77683.27,619.6102,35
1,0,11,173.7799,32.75444,27,11,4268.317,32.75444,28
1,1,8,114.9463,119.5306,32,8,5681.927,44.53059,33
1,1,11,59.46819,1769.775,26,11,211906.7,1694.775,27
1,1,10,160.1002,37.06607,34,10,160.3595,0,35
1,1,9,129.5235,696.5637,33,9,77825.53,621.5637,34
1,1,7,195.9043,208.5224,32,7,16886.93,133.5224,33
1,1,7,200.1814,247.2513,33,7,21731.76,172.2513,34
1,1,6,114.5086,3202.903,34,6,391103,3127.903,35
1,1,4,1.587162,544.5197,34,4,58692.47,469.5197,35
1,1,6,214.2682,327.2234,39,6,31742.9,252.2234,40
1,1,7,230.4098,384.8018,33,7,38956.4,309.8018,34
1,0,7,222.8349,522.7757,37,7,65569.9,522.7757,38
1,1,9,9.168123,321.9119,40,9,30873.49,246.9119,41
1,1,11,128.4479,668.4841,41,11,74313.96,593.4841,42
1,1,14,53.85967,546.6128,36,14,59005.62,471.6128,37
1,1,8,221.2697,151.6024,33,8,9797.177,76.60243,34
1,1,7,79.21162,119.101,32,7,5591.942,44.101,33
1,0,10,169.554,160.9821,29,10,20292.33,160.9821,30
1,0,6,70.19386,382.8852,32,6,47931.17,382.8852,33
1,1,7,250.828,65.77193,35,7,251.5395,0,36
1,0,10,50.37866,849.3569,27,10,106220.9,849.3569,28
1,1,3,28.04854,1167.368,38,3,136574.6,1092.368,39
1,1,5,12.6397,361.959,47,5,35883.3,286.959,48
1,1,10,242.5717,624.736,41,10,68959.99,549.736,42
1,0,9,107.4264,387.0331,43,9,48486.86,387.0331,44
1,1,5,79.89103,741.0487,35,5,83336.05,666.0487,36
1,0,8,196.224,62.528,36,8,8012.855,62.528,37
1,1,11,103.4344,1990.73,27,11,239570.2,1915.73,28
1,1,7,8.510539,359.5621,32,7,35579.03,284.5621,33
1,0,11,88.95241,61.84649,38,11,7819.862,61.84649,39
1,1,7,43.44652,223.3204,45,7,18583.83,148.3204,46
1,1,8,215.8056,538.4234,33,8,58143.79,463.4234,34
1,1,9,18.85361,547.5938,43,9,59093.63,472.5938,44
1,1,8,241.9834,121.4513,38,8,6049.267,46.45129,39
1,1,7,222.9718,216.321,36,7,17888.51,141.321,37
1,1,4,179.2592,118.6622,24,4,5637.583,43.66225,25
1,1,6,140.6886,1149.34,31,6,134433.6,1074.34,32
1,0,12,26.6727,38.26178,32,12,4809.968,38.26178,33
1,1,9,55.4406,573.0377,37,9,62310.57,498.0377,38
1,1,9,29.14628,186.8758,28,9,14014.47,111.8758,29
1,1,9,105.8019,431.438,44,9,44660.93,356.438,45
1,1,7,74.61307,453.2029,30,7,47350.42,378.2029,31
1,1,6,192.2711,178.4551,35,6,13124.48,103.4551,36
1,1,6,199.2845,208.8183,38,6,16926.77,133.8183,39
1,1,4,151.5196,543.4603,27,4,58709.96,468.4603,28
1,1,9,256.7737,167.9312,29,9,11873.58,92.9312,30
1,1,6,181.1009,166.3208,27,6,11596.62,91.32085,28
1,1,7,156.8249,646.2079,47,7,71558.47,571.2079,48
1,0,11,220.6903,433.1038,34,11,54359.02,433.1038,35
1,1,7,82.44176,265.126,33,7,23848.54,190.126,34
1,1,7,237.1252,2261.982,44,7,273610.4,2186.982,45
1,1,5,41.41136,297.9536,29,5,27911.17,222.9536,30
1,1,9,41.39717,245.0722,41,9,21300.42,170.0722,42
1,1,7,251.4071,6.125942,30,7,251.7993,0,31
1,1,9,142.3082,127.6435,30,9,6723.7,52.64349,31
1,0,10,63.68068,831.7391,35,10,104032,831.7391,36
1,1,4,105.2156,544.8171,39,4,58832.84,469.8171,40
1,0,5,139.2118,199.2641,31,5,25047.58,199.2641,32
1,1,8,107.0651,111.0637,37,8,4615.215,36.06365,38
1,0,7,218.8817,211.4484,44,7,26650.36,211.4484,45
1,0,10,149.9215,212.1309,43,10,26666.66,212.1309,44
1,1,12,149.4615,282.1156,38,12,26039.2,207.1156,39
1,1,7,42.38443,114.355,39,7,4962.666,39.35502,40
1,1,9,147.7054,713.7258,34,9,79988.88,638.7258,35
1,1,6,66.38275,456.6503,37,6,47773.04,381.6503,38
1,0,7,105.3125,391.7526,36,7,49074.76,391.7526,37
1,1,7,163.2715,780.3118,37,7,88328.09,705.3118,38
1,1,10,187.6147,258.8771,33,10,23172.34,183.8771,34
1,0,8,107.8304,121.1764,35,8,15255.47,121.1764,36
1,1,7,47.86577,279.9301,34,7,25664.34,204.9301,35
1,0,5,227.6941,257.045,37,5,32359.04,257.045,38
1,0,14,85.83954,128.126,27,14,16102.03,128.126,28
1,1,6,89.8829,55.77013,43,6,90.87552,0,44
1,1,7,70.67253,180.1188,37,7,13210.7,105.1188,38
1,0,11,68.04375,169.9142,38,11,21307.46,169.9142,39
1,1,10,147.194,112.4862,29,10,4833.511,37.48622,30
1,0,7,233.4686,172.8265,33,7,21837.23,172.8265,34
1,1,8,234.2154,751.8297,37,8,84838.21,676.8297,38
1,0,12,123.2373,885.2135,22,12,110775.5,885.2135,23
1,1,3,238.5663,369.793,41,3,37088.15,294.793,42
1,1,4,109.1298,1325.986,46,4,156482.7,1250.986,47
1,0,9,231.1348,433.2713,40,9,54390.57,433.2713,41
1,0,4,73.79743,744.0891,35,4,93085.7,744.0891,36
1,0,6,45.04495,294.6017,29,6,36870.54,294.6017,30
1,1,8,198.0263,995.8375,38,8,115303.3,920.8375,39
1,1,8,71.29774,116.5318,40,8,5263.288,41.53182,41
1,0,11,80.97087,371.2599,39,11,46488.99,371.2599,40
1,1,8,194.2557,224.5235,34,8,18885.17,149.5235,35
1,1,8,237.9257,392.3692,31,8,39909.98,317.3692,32
1,1,9,111.2821,231.027,35,9,19615.6,156.027,36
1,0,7,125.7213,306.6275,25,7,38454.21,306.6275,26
1,1,8,92.86835,211.5062,36,8,17156.61,136.5062,37
1,1,10,27.89925,360.347,38,10,35696.72,285.347,39
1,0,8,75.49068,66.47399,42,8,8384.998,66.47399,43
1,1,11,178.6669,1400.104,41,11,165817.5,1325.104,42
1,1,9,186.8407,437.4962,34,9,45499.53,362.4962,35
1,0,13,4.133841,157.8017,29,13,19729.63,157.8017,30
1,1,8,72.32346,801.0515,33,8,90828.89,726.0515,34
1,1,9,157.7647,9.431787,29,9,157.8018,0,30
1,1,9,127.0295,590.4177,32,9,64554.59,515.4177,33
1,1,5,256.4628,301.5752,25,5,28578.61,226.5752,26
1,1,9,254.2968,1151.527,31,9,134820.9,1076.527,32
1,1,6,82.91209,1295.158,28,6,152603,1220.158,29
1,1,8,142.9138,74.02501,36,8,143.7673,0,37
1,0,10,142.1847,64.73132,32,10,8234.573,64.73132,33
1,1,7,226.5545,903.9218,35,7,103842.5,828.9218,36
1,1,6,87.28693,2109.374,26,6,254384.2,2034.374,27
1,1,6,40.11518,116.8906,42,6,5276.828,41.89059,43
1,1,9,245.0106,47.35187,30,9,245.3641,0,31
1,1,8,185.8068,195.5783,42,8,15258.52,120.5783,43
1,1,9,210.0631,344.0532,39,9,33842.32,269.0532,40
1,1,7,179.3093,165.2318,37,7,11459.19,90.23184,38
1,1,10,56.4161,551.3535,32,10,59601.2,476.3535,33
1,1,12,36.76907,127.5725,39,12,6608.816,52.57254,40
1,1,9,140.0417,438.1205,35,9,45530.32,363.1205,36
1,1,9,245.5294,554.505,29,9,60183.76,479.505,30
1,1,10,32.53474,156.1787,32,10,10180.31,81.17868,33
1,1,6,254.8204,500.266,35,6,53413.45,425.266,36
1,1,7,170.4197,567.7318,28,7,61762.77,492.7318,29
1,1,7,112.0657,1222.89,41,7,143599.3,1147.89,42
1,1,8,186.73,397.1617,32,8,40457.19,322.1617,33
1,0,8,202.6688,665.967,35,8,83449.5,665.967,36
1,1,8,63.11741,176.4143,44,8,12740.66,101.4143,45
1,1,6,156.2903,81.38051,32,6,953.9797,6.380508,33
1,0,6,247.7123,527.3455,25,6,66166.46,527.3455,26
1,1,8,108.1341,1216.598,21,8,142808.3,1141.598,22
1,1,9,244.617,315.1913,41,9,30268.81,240.1913,42
1,0,7,106.3051,103.2365,44,7,13011.74,103.2365,45
1,1,7,60.10563,394.8194,37,7,40038.43,319.8194,38
1,1,6,189.9374,1061.978,44,6,123562.5,986.9775,45
1,1,7,165.3666,641.1933,32,7,70939.85,566.1933,33
1,1,9,51.33176,402.3325,37,9,40968.6,327.3325,38
1,1,9,129.482,527.732,37,9,56721.34,452.732,38
1,0,6,30.56104,468.4289,40,6,58584.24,468.4289,41
1,1,9,112.3478,99.49174,36,9,3173.837,24.49174,37
1,1,5,83.72549,733.9273,36,5,82450.13,658.9273,37
1,0,10,191.8006,683.8536,37,10,85673.61,683.8536,38
1,0,10,247.1677,874.5989,28,10,109572.5,874.5989,29
1,0,7,71.67432,348.7649,37,7,43667.61,348.7649,38
1,1,11,218.8714,457.3876,31,11,48018.25,382.3876,32
1,1,7,21.35376,377.3781,37,7,37818.99,302.3781,38
1,1,9,233.087,30.11442,29,9,233.5258,0,30
1,1,7,1.045155,622.131,33,7,68392.61,547.131,34
1,1,8,212.9378,148.7944,33,8,9437.76,73.79445,34
1,1,9,116.9169,326.8321,32,9,31596.86,251.8321,33
1,1,5,183.4909,1187.848,30,5,139290.3,1112.848,31
1,1,10,100.5209,48.0351,26,10,101.139,0,27
1,1,5,83.23574,607.5494,33,5,66652.23,532.5494,34
1,1,10,233.9286,950.4934,40,10,109670.8,875.4934,41
1,1,7,98.51809,329.9167,29,7,31963.63,254.9167,30
1,1,8,147.97,554.6681,35,8,60106.95,479.6681,36
1,1,6,150.5707,690.3762,37,6,77072.73,615.3762,38
1,0,8,31.16224,280.0287,36,8,35034.79,280.0287,37
1,1,12,52.83176,152.6523,33,12,9759.895,77.65234,34
1,1,11,25.99527,329.6945,33,11,31863.55,254.6945,34
1,1,12,207.1761,297.3123,29,12,27996.51,222.3123,30
1,1,7,110.3422,781.0924,39,7,88372.71,706.0924,40
1,0,5,100.5021,224.4173,40,5,28153.55,224.4173,41
1,1,10,48.02256,3.774328,38,10,48.89549,0,39
1,1,5,147.9867,84.42024,40,5,1326.148,9.420242,41
1,0,6,7.669214,875.765,39,6,109479.3,875.765,40
1,1,5,212.4747,163.5348,28,5,11279.4,88.53484,29
1,1,8,205.9297,274.3225,45,8,25121.72,199.3225,46
1,0,9,13.37654,142.9575,27,9,17883.63,142.9575,28
1,1,4,173.0359,234.4099,20,4,20099.54,159.4099,21
1,0,6,18.16261,141.4315,27,6,17697.28,141.4315,28
1,1,8,53.15865,890.6857,39,8,102013.9,815.6857,40
1,1,7,209.2294,1745.569,38,7,209030.4,1670.569,39
1,0,6,128.4361,1969.144,24,6,246271.6,1969.144,25
1,0,8,137.1338,456.2022,38,8,57163.11,456.2022,39
1,1,5,99.68263,79.3257,31,5,640.4595,4.325699,32
1,0,7,120.5952,361.9766,33,7,45367.7,361.9766,34
1,1,7,227.3244,366.3388,28,7,36645.51,291.3388,29
1,1,8,175.3841,69.25565,36,8,176.2872,0,37
1,0,7,226.4083,102.7819,38,7,13074.59,102.7819,39
1,0,10,124.4129,90.52306,38,10,11440.4,90.52306,39
1,1,5,212.3317,49.62819,33,5,212.7421,0,34
1,0,7,84.95711,456.4951,31,7,57147.12,456.4951,32
1,0,10,166.4342,479.6389,33,10,60121.54,479.6389,34
1,1,9,99.76109,801.6198,34,9,90927.59,726.6198,35
1,0,8,255.0921,226.078,37,8,28515.62,226.078,38
1,1,4,141.9799,1212.134,28,4,142283.7,1137.134,29
1,1,9,105.8417,704.0626,38,9,78739.57,629.0626,39
1,0,10,110.8954,82.84833,38,10,10467.27,82.84833,39
1,0,9,39.75456,12.73428,36,9,1631.66,12.73428,37
1,1,7,179.312,160.5197,33,7,10869.5,85.51974,34
1,0,9,82.05577,117.8737,26,9,14816.78,117.8737,27
1,1,5,239.5953,648.6162,31,5,71941.9,573.6162,32
1,1,7,159.8976,1233.804,40,7,145011.3,1158.804,41
1,1,11,232.3389,174.1413,26,11,12625.27,99.1413,27
1,0,10,188.7488,195.1706,45,10,24585.48,195.1706,46
1,1,11,20.9303,533.6728,33,11,57355.69,458.6728,34
1,1,12,219.0516,1020.491,31,12,118406.3,945.491,32
1,1,7,10.6739,201.9404,36,7,15879.1,126.9404,37
1,1,8,131.5248,222.0753,38,8,18516.19,147.0753,39
1,0,10,19.41923,136.9319,34,10,17136.29,136.9319,35
1,0,10,164.4627,313.1338,36,10,39306.61,313.1338,37
1,1,8,129.3022,141.9931,29,8,8504.353,66.99315,30
1,1,10,171.7838,355.1213,40,10,35187.94,280.1213,41
1,1,11,75.84083,356.9552,39,11,35321.2,281.9552,40
1,1,5,26.68647,96.00586,32,5,2652.886,21.00586,33
1,1,7,137.1452,1011.889,38,7,117249.2,936.8887,39
1,0,9,31.51637,1586.817,40,9,198383.7,1586.817,41
1,1,8,225.8094,461.7651,31,8,48571.79,386.7651,32
1,1,8,29.54254,461.3095,48,8,48319.02,386.3095,49
1,1,9,18.1175,164.0482,33,9,11149.34,89.04817,34
1,1,6,62.59467,515.4158,32,6,55114.92,440.4158,33
1,0,9,184.1303,104.6395,40,9,13264.69,104.6395,41
1,1,9,15.91677,93.0957,40,9,2278.871,18.0957,41
1,1,9,98.94674,461.4754,41,9,48408.73,386.4754,42
1,1,5,47.05846,256.3964,42,5,22722.15,181.3964,43
1,0,5,46.60908,750.0363,38,5,93801.5,750.0363,39
1,1,7,250.5992,279.4186,31,7,25803.86,204.4186,32
1,0,8,131.5936,531.6161,34,8,66584.26,531.6161,35
1,1,5,26.02167,149.0055,22,5,9277.005,74.00549,23
1,1,6,105.9128,228.3832,36,6,19279.43,153.3832,37
1,0,5,136.5418,613.3051,38,5,76800.04,613.3051,39
1,0,8,247.3023,222.2355,32,8,28026.97,222.2355,33
1,1,11,183.1703,666.1445,39,11,74076.68,591.1445,40
1,1,9,52.6253,657.3326,26,9,72844.86,582.3326,27
1,0,12,.667717,344.7083,35,12,43089.72,344.7083,36
1,0,7,125.0955,67.81026,38,7,8601.712,67.81026,39
1,1,7,118.4737,42.84312,38,7,118.889,0,39
1,1,9,203.9872,394.5816,31,9,40152.18,319.5816,32
1,1,5,25.15454,100.301,29,5,3187.813,25.30102,30
1,1,4,95.39468,1731.865,48,4,207204.3,1656.865,49
1,0,9,123.8747,35.89972,51,9,4611.877,35.89972,52
1,1,10,56.36041,793.5552,40,10,89876.15,718.5552,41
1,1,6,56.3126,425.3802,34,6,43853.86,350.3802,35
1,0,6,70.77999,133.1159,33,6,16710.66,133.1159,34
1,0,7,255.9578,432.1198,36,7,54271.04,432.1198,37
1,0,5,58.52754,8.166656,34,5,1079.774,8.166656,35
1,1,5,65.61935,108.2022,39,5,4216.328,33.20221,40
1,1,5,247.8413,333.141,42,5,32516.21,258.141,43
1,1,8,107.0861,1599.337,32,8,190650.1,1524.337,33
1,1,6,54.87121,212.6803,37,6,17264.98,137.6803,38
1,0,6,8.632513,4.753706,39,6,603.368,4.753706,40
1,1,7,68.18934,109.7576,38,7,4413.267,34.75762,39
1,1,7,210.8992,159.8097,24,7,10812.41,84.80968,25
1,0,6,208.2416,71.34064,29,6,9126.368,71.34064,30
1,1,8,7.034059,112.569,42,8,4703.566,37.56898,43
1,1,10,105.2301,790.637,34,10,89560.67,715.637,35
1,1,9,226.056,97.67087,32,9,3060.174,22.67087,33
1,1,7,109.5033,336.6445,33,7,32815.68,261.6445,34
1,1,8,98.2745,154.8197,38,8,10075.93,79.81972,39
1,1,8,168.3876,759.9408,37,8,85786.76,684.9408,38
1,1,8,47.27931,47.27449,35,8,47.49532,0,36
1,1,10,214.8314,30.39505,32,10,215.7952,0,33
1,1,8,47.36771,152.3678,29,8,9719.203,77.36781,30
1,0,10,54.50223,194.0137,32,10,24306.31,194.0137,33
1,1,7,43.8238,178.5157,37,7,12983.88,103.5157,38
1,1,8,215.07,4.221126,27,8,215.7183,0,28
1,1,6,239.8954,26.65753,36,6,240.5492,0,37
1,0,7,80.61741,890.2487,34,7,111361.8,890.2487,35
1,1,8,106.892,91.20862,26,8,2133.782,16.20862,27
1,1,11,202.3209,278.6969,33,11,25664.53,203.6969,34
1,0,8,205.6276,47.5495,40,8,6149.688,47.5495,41
1,0,9,185.3975,204.3961,40,9,25735.77,204.3961,41
1,1,11,85.2653,134.5786,34,11,7532.94,59.57863,35
1,1,8,187.2713,120.871,32,8,5921.936,45.87098,33
1,0,7,229.516,310.8645,39,7,39088.09,310.8645,40
1,1,7,109.1844,233.95,37,7,19978.85,158.95,38
1,1,8,33.91277,625.2231,27,8,68812.75,550.2231,28
1,1,6,245.3901,186.3742,26,6,14168.13,111.3742,27
1,1,7,125.3615,856.2143,37,7,97777.24,781.2143,38
1,1,8,224.0732,203.1792,42,8,16247.31,128.1792,43
1,1,7,6.752414,406.0786,26,7,41392.3,331.0786,27
1,1,8,130.8448,1163.105,42,8,136144.5,1088.105,43
1,1,11,201.8292,522.2203,32,11,56104.68,447.2203,33
1,1,8,159.257,71.623,33,8,160.2262,0,34
1,1,10,75.88966,730.6431,33,10,82031.98,655.6431,34
1,1,7,30.47907,468.5084,40,7,49219.27,393.5084,41
1,1,10,112.7515,229.0143,52,10,19365.54,154.0143,53
1,0,11,256.7771,605.1663,36,11,75902.95,605.1663,37
1,0,9,187.8064,534.0521,41,9,66945.14,534.0521,42
1,0,8,178.0203,68.60603,40,8,8754.017,68.60603,41
1,1,9,86.89989,279.3651,35,9,25633.4,204.3651,36
1,1,10,197.8302,37.34216,37,10,198.1753,0,38
1,1,8,230.5884,121.6583,30,8,6063.867,46.65832,31
1,1,7,200.5802,523.2961,42,7,56238,448.2961,43
1,1,10,119.6561,80.66348,40,10,827.8915,5.663475,41
1,1,10,206.2402,7.056369,43,10,206.8451,0,44
1,1,12,94.41726,481.9354,27,12,50961.39,406.9354,28
1,1,7,145.7829,487.6657,39,7,51729.01,412.6657,40
1,1,6,71.66679,128.6153,41,6,6773.901,53.61534,42
1,0,5,246.3962,563.6761,36,5,70706.65,563.6761,37
1,0,7,204.2166,280.2307,39,7,35234.05,280.2307,40
1,0,11,88.23122,274.8071,42,11,34439.4,274.8071,43
1,0,2,231.7564,152.47,33,2,19291.47,152.47,34
1,0,7,237.6051,486.0266,36,7,60991.88,486.0266,37
1,0,11,186.9619,625.9105,40,11,78426.38,625.9105,41
1,0,8,179.9304,34.40786,36,8,4481.623,34.40786,37
1,0,7,174.5097,192.2379,30,7,24204.26,192.2379,31
1,1,6,31.37874,317.2776,33,6,30316.31,242.2776,34
1,1,8,214.134,21.26119,36,8,214.7312,0,37
1,0,11,243.3195,490.5066,44,11,61556.89,490.5066,45
1,1,7,245.4517,228.009,38,7,19371.76,153.009,39
1,1,9,59.21569,148.7255,26,9,9275.397,73.72554,27
1,1,11,173.9509,102.7205,34,11,3639.265,27.7205,35
1,1,9,132.2629,1146.831,38,9,134111.5,1071.831,39
1,1,6,210.8854,396.075,30,6,40345.73,321.075,31
1,0,7,129.0028,354.779,35,7,44477.03,354.779,36
1,1,7,44.2831,879.235,31,7,100574,804.235,32
1,1,6,213.2694,217.0342,41,6,17967.59,142.0342,42
1,1,6,120.0369,530.0633,41,6,57003.64,455.0633,42
1,1,7,215.1891,673.6082,33,7,75041.56,598.6082,34
1,0,11,237.9439,130.7591,37,11,16583.38,130.7591,38
1,0,4,80.76582,1703.888,31,4,213067.3,1703.888,32
1,1,12,200.7024,241.1624,39,12,20971.84,166.1624,40
1,1,10,202.9235,106.5103,41,10,4142.392,31.51031,42
1,0,6,162.9722,194.3082,24,6,24451.57,194.3082,25
1,0,9,196.0934,626.0585,39,9,78454.37,626.0585,40
1,1,8,252.2428,142.1708,27,8,8648.764,67.17079,28
1,1,6,26.31041,.0536511,40,6,26.86613,0,41
1,1,11,123.6132,35.47594,34,11,124.1155,0,35
1,0,7,16.45958,569.3325,36,7,71183.22,569.3325,37
1,1,5,115.8211,214.1467,37,5,17509.51,139.1467,38
1,0,8,143.4142,3.593246,36,8,593.4857,3.593246,37
1,1,11,215.7072,84.69331,43,11,1427.761,9.693314,44
1,1,9,163.4025,1250.228,35,9,147067.3,1175.228,36
1,1,11,214.6127,362.2242,35,11,36118.46,287.2242,36
1,1,9,177.7391,396.9879,43,9,40427.2,321.9879,44
1,1,10,46.6684,147.4514,26,10,9103.174,72.4514,27
1,0,8,75.24943,266.6168,45,8,33402.6,266.6168,46
1,0,10,163.5182,597.3293,41,10,74830.52,597.3293,42
1,1,9,139.155,449.0958,29,9,46901.33,374.0958,30
1,1,2,66.80818,30.46067,40,2,67.22543,0,41
1,1,10,154.5312,4.866504,28,10,154.8127,0,29
1,1,7,49.28247,157.1111,42,7,10313.58,82.11105,43
1,1,9,223.6755,713.071,29,9,79983.55,638.071,30
1,1,8,232.4539,131.4388,27,8,7287.49,56.43878,28
1,0,5,51.40418,1377.222,32,5,172205,1377.222,33
1,1,3,20.27957,151.6678,37,3,9604.303,76.66782,38
1,1,4,24.08191,151.3734,34,4,9571.547,76.37343,35
1,0,8,224.329,487.7979,34,8,61199.14,487.7979,35
1,0,6,17.67308,15.08907,31,6,1904.763,15.08907,32
1,1,9,188.2407,259.7145,32,9,23277.63,184.7145,33
1,1,8,105.9604,747.6181,38,8,84184.11,672.6181,39
1,0,4,3.721869,286.5751,37,4,35825.97,286.5751,38
1,1,6,16.6461,341.5251,40,6,33332.99,266.5251,41
1,1,6,190.5262,131.316,37,6,7230.519,56.31596,38
1,1,8,25.78722,222.0384,42,8,18405.77,147.0384,43
1,1,7,63.27852,354.5218,34,7,35003.57,279.5218,35
1,0,6,13.45381,441.7119,34,6,55228.22,441.7119,35
1,0,10,245.0341,371.7685,37,10,46716.88,371.7685,38
1,1,10,105.3471,259.9439,35,10,23223.73,184.9439,36
1,1,6,6.277277,254.718,40,6,22471.4,179.718,41
1,0,9,23.28499,409.227,38,9,51177.19,409.227,39
1,0,7,18.63595,112.0072,34,7,14020.34,112.0072,35
1,1,11,76.39951,1124.507,35,11,131264.8,1049.507,36
1,1,10,252.1344,218.0361,39,10,18132.43,143.0361,40
1,1,10,40.4017,141.3621,41,10,8336.234,66.36206,42
1,1,6,232.5229,40.18159,34,6,232.6485,0,35
1,0,8,16.88171,509.619,38,8,63719.56,509.619,39
1,0,8,112.67,65.64135,37,8,8317.869,65.64135,38
1,1,8,63.24046,107.5181,45,8,4128.816,32.51812,46
1,1,6,181.6602,92.92242,36,6,2422.377,17.92242,37
1,1,6,205.2287,904.9009,40,6,103943.2,829.9009,41
1,1,6,99.85266,7.705582,31,6,100.0514,0,32
1,1,4,91.61017,224.29,37,4,18753.32,149.29,38
1,1,4,75.55906,306.8035,32,4,29051.4,231.8035,33
1,0,8,44.371,186.0522,29,8,23301.08,186.0522,30
1,0,10,177.2057,1905.353,36,10,238346.3,1905.353,37
1,0,7,59.2362,1465.062,37,7,183192.9,1465.062,38
1,1,4,46.49878,151.1172,40,4,9561.326,76.11725,41
1,1,3,214.3757,149.8353,30,3,9569.365,74.83534,31
1,1,6,186.7145,46.00673,42,6,187.3358,0,43
1,1,7,222.092,317.9703,44,7,30593.51,242.9703,45
1,0,8,183.1138,420.3574,38,8,52728.74,420.3574,39
1,1,10,71.72931,321.3799,38,10,30870.16,246.3799,39
1,1,6,37.6712,77.36978,36,6,334.7261,2.369781,37
1,1,12,212.3051,278.5793,30,12,25660.65,203.5793,31
1,1,12,220.825,48.78908,45,12,221.344,0,46
1,1,8,67.46342,247.2759,31,8,21602.68,172.2759,32
1,1,6,244.0779,79.18259,28,6,767.2076,4.182587,29
1,0,6,3.471893,110.3862,36,6,13801.88,110.3862,37
1,1,8,206.7684,266.1613,31,8,24102.05,191.1613,32
1,0,9,225.5713,112.1851,37,9,14248.97,112.1851,38
1,0,7,165.5606,154.0638,51,7,19423.85,154.0638,52
1,0,5,124.6337,66.37878,32,5,8422.911,66.37878,33
1,1,5,112.4701,475.683,38,5,50198.26,400.683,39
1,1,4,230.0717,1456.624,28,4,172934,1381.624,29
1,0,7,211.0773,518.2714,43,7,64995.02,518.2714,44
1,1,8,162.7003,25.98563,34,8,163.439,0,35
1,1,7,23.88618,392.9695,46,7,39770.62,317.9695,47
1,1,9,182.1992,385.4386,44,9,38987.49,310.4386,45
1,1,6,178.4403,444.8886,39,6,46414.81,369.8886,40
1,0,10,231.7293,321.9978,35,10,40482.39,321.9978,36
1,1,12,231.9395,750.3727,37,12,84653.55,675.3727,38
1,1,9,166.1798,116.2998,27,9,5328.66,41.29981,28
1,1,8,142.9812,115.4553,42,8,5200.591,40.45529,43
1,1,7,225.2718,258.8677,36,7,23208.85,183.8677,37
1,1,6,72.26126,121.6724,30,6,5906.7,46.67236,31
1,0,5,66.82001,484.6146,31,5,60644.28,484.6146,32
1,1,9,105.704,91.91509,48,9,2220.663,16.91509,49
1,1,7,42.22228,971.864,39,7,112151.1,896.864,40
1,1,6,56.63365,49.84733,24,6,57.34162,0,25
1,1,5,155.0348,28.6329,42,5,155.7324,0,43
1,0,5,141.0414,10.09367,33,5,1403.042,10.09367,34
1,1,4,208.0681,356.4583,33,4,35390.53,281.4583,34
1,0,11,54.11421,1191.002,29,11,148929.9,1191.002,30
1,1,7,148.5862,119.6043,32,7,5724.145,44.60433,33
1,0,12,28.52371,133.2149,39,12,16680.75,133.2149,40
1,1,9,7.702436,363.5066,33,9,36071.08,288.5066,34
1,0,6,106.7013,58.58849,40,6,7430.889,58.58849,41
1,1,8,183.8684,520.9274,39,8,55925.66,445.9274,40
1,1,7,158.3324,493.3676,34,7,52454.36,418.3676,35
1,1,8,173.8764,732.1501,37,8,82318.53,657.1501,38
1,1,8,229.0048,178.4962,29,8,13166.96,103.4962,30
1,1,8,174.8318,94.4181,37,8,2602.932,19.4181,38
1,1,7,8.28423,63.12285,34,7,8.373097,0,35
1,0,6,79.21538,472.2654,37,6,59113.37,472.2654,38
1,1,6,105.8528,378.6316,45,6,38060.6,303.6316,46
1,1,7,139.573,271.0682,36,7,24648.75,196.0682,37
1,1,11,236.1449,128.2785,41,11,6896.823,53.27847,42
1,1,6,104.008,395.5425,31,6,40172.07,320.5425,32
1,1,8,202.7861,547.0561,31,8,59209.82,472.0561,32
1,0,8,211.2175,111.1904,38,8,14110.55,111.1904,39
1,0,6,112.1643,101.0364,23,6,12742.57,101.0364,24
1,0,5,36.3981,235.9702,39,5,29532.8,235.9702,40
1,0,10,170.7459,16.58766,33,10,2244.926,16.58766,34
1,1,7,129.7357,47.20537,31,7,130.1318,0,32
1,1,6,232.5779,143.8792,35,6,8843.021,68.87918,36
1,1,9,95.16187,445.4248,38,9,46398.55,370.4248,39
1,0,8,242.6645,174.0901,42,8,22004.71,174.0901,43
1,1,8,55.5866,335.7652,35,8,32651.58,260.7652,36
1,0,9,91.37571,457.1968,37,9,57241.4,457.1968,38
1,1,4,54.15913,109.6221,36,4,4382.849,34.62212,37
1,1,9,71.20744,18.02887,39,9,72.01815,0,40
1,0,9,152.3627,484.7228,42,9,60743.49,484.7228,43
1,0,7,137.6926,334.2975,42,7,41925.37,334.2975,43
