year,municipality_id,air_quality_regulation_year,particulate_matter
2007,1927,2005,62.97398
2008,1927,2005,15.77134
2009,1927,2005,44.67305
2010,1927,2005,22.01237
2011,1927,2005,44.93951
2012,1927,2005,50.49435
2003,1928,2005,54.17534
2004,1928,2005,-7.632915
2005,1928,2005,-24.56887
2006,1928,2005,51.21252
2007,1928,2005,53.48756
2008,1928,2005,15.64758
2009,1928,2005,58.58392
2010,1928,2005,30.33648
2011,1928,2005,44.89426
2012,1928,2005,32.33333
2003,1929,2005,53.08388
2004,1929,2005,.7848091
2005,1929,2005,-49.39026
2006,1929,2005,49.35091
2007,1929,2005,44.28263
2008,1929,2005,9.227951
2009,1929,2005,45.45935
2010,1929,2005,20.12188
2011,1929,2005,49.48338
2012,1929,2005,26.97669
2003,1930,2005,46.32925
2004,1930,2005,-4.840195
2005,1930,2005,-49.90339
2006,1930,2005,59.85881
2007,1930,2005,66.3257
2008,1930,2005,18.82469
2009,1930,2005,80.54534
2010,1930,2005,20.46074
2011,1930,2005,38.99707
2012,1930,2005,36.00669
2003,1931,2005,60.83167
2004,1931,2005,-2.400238
2005,1931,2005,-40.05975
2006,1931,2005,61.35857
2007,1931,2005,61.70758
2008,1931,2005,16.37956
2009,1931,2005,48.42949
2010,1931,2005,14.95466
2011,1931,2005,59.71352
2012,1931,2005,40.25523
2003,1932,2005,42.0437
2004,1932,2005,-13.73473
2005,1932,2005,-50.05636
2006,1932,2005,63.33885
2007,1932,2005,62.76636
2008,1932,2005,10.49169
2009,1932,2005,57.65833
2010,1932,2005,14.83453
2011,1932,2005,38.81323
2012,1932,2005,41.11909
2003,1933,2005,47.5036
2004,1933,2005,-13.66321
2005,1933,2005,-49.44079
2006,1933,2005,53.72659
2007,1933,2005,56.88481
2008,1933,2005,21.47452
2009,1933,2005,62.29362
2010,1933,2005,14.37474
2011,1933,2005,52.02278
2012,1933,2005,43.39806
2003,1934,2005,54.64373
2004,1934,2005,-2.184547
2005,1934,2005,-37.21247
2006,1934,2005,59.97792
2007,1934,2005,61.86955
2008,1934,2005,9.159958
2009,1934,2005,68.42575
2010,1934,2005,23.00012
2011,1934,2005,43.22533
2012,1934,2005,34.03992
2003,1935,2005,43.23623
2004,1935,2005,-4.220173
2005,1935,2005,-51.51463
2006,1935,2005,60.18013
2007,1935,2005,50.17413
2008,1935,2005,11.00787
2009,1935,2005,50.15673
2010,1935,2005,20.1089
2011,1935,2005,44.7617
2012,1935,2005,36.81364
2003,1936,2005,48.33505
2004,1936,2005,-13.73594
2005,1936,2005,-43.02504
2006,1936,2005,58.8447
2007,1936,2005,54.85825
2008,1936,2005,12.30645
2009,1936,2005,51.96932
2010,1936,2005,45.02522
2011,1936,2005,54.08754
2012,1936,2005,38.02484
2003,1937,2005,60.10099
2004,1937,2005,-14.88646
2005,1937,2005,-53.19875
2006,1937,2005,58.69884
2007,1937,2005,59.74726
2008,1937,2005,4.877235
2009,1937,2005,42.52336
2010,1937,2005,18.23818
2011,1937,2005,48.07607
2012,1937,2005,33.92599
2003,1938,2005,50.02953
2004,1938,2005,-10.94718
2005,1938,2005,-42.58133
2006,1938,2005,65.18423
2007,1938,2005,49.25003
2008,1938,2005,10.46355
2009,1938,2005,64.83794
2010,1938,2005,13.28968
2011,1938,2005,49.32848
2012,1938,2005,42.67467
2003,1939,2005,42.4578
2004,1939,2005,-26.81859
2005,1939,2005,-39.00784
2006,1939,2005,60.38618
2007,1939,2005,61.75571
2008,1939,2005,18.52424
2009,1939,2005,57.66614
2010,1939,2005,20.56875
2011,1939,2005,46.51811
2012,1939,2005,38.01971
2003,1940,2005,46.85091
2004,1940,2005,-8.355804
2005,1940,2005,-37.45481
2006,1940,2005,68.32891
2007,1940,2005,58.92848
2008,1940,2005,19.20779
2009,1940,2005,54.1815
2010,1940,2005,21.42285
2011,1940,2005,49.27139
2012,1940,2005,36.29756
2003,1941,2005,49.70744
2004,1941,2005,-10.765
2005,1941,2005,-47.72301
2006,1941,2005,59.95442
2007,1941,2005,53.77135
2008,1941,2005,7.500507
2009,1941,2005,50.97057
2010,1941,2005,18.9496
2011,1941,2005,48.48434
2012,1941,2005,45.7066
2003,1942,2005,47.17685
2004,1942,2005,-6.784576
2005,1942,2005,-63.88825
2006,1942,2005,63.75568
2007,1942,2005,64.86072
2008,1942,2005,24.62951
2009,1942,2005,55.24907
2010,1942,2005,12.50109
2011,1942,2005,55.83781
2012,1942,2005,27.3816
2003,1943,2005,42.73745
2004,1943,2005,-12.58291
2005,1943,2005,-39.8071
2006,1943,2005,62.38258
2007,1943,2005,54.88486
2008,1943,2005,18.31063
2009,1943,2005,58.69603
2010,1943,2005,24.58218
2011,1943,2005,35.80079
2012,1943,2005,27.86578
2003,1944,2005,50.65035
2004,1944,2005,-6.162811
2005,1944,2005,-53.20052
2006,1944,2005,56.12968
2007,1944,2005,62.67544
2008,1944,2005,10.6611
2009,1944,2005,55.72597
2010,1944,2005,31.88441
2011,1944,2005,53.14555
2012,1944,2005,33.50309
2003,1945,2005,46.57848
2004,1945,2005,-4.11338
2005,1945,2005,-54.10986
2006,1945,2005,69.80254
2007,1945,2005,60.03119
2008,1945,2005,17.70469
2009,1945,2005,64.30627
2010,1945,2005,34.57413
2011,1945,2005,44.99823
2012,1945,2005,25.15743
2003,1946,2005,42.83434
2004,1946,2005,-8.647884
2005,1946,2005,-40.57545
2006,1946,2005,49.80421
2007,1946,2005,36.51347
2008,1946,2005,-1.488426
2009,1946,2005,69.12706
2010,1946,2005,20.11786
2011,1946,2005,55.45204
2012,1946,2005,45.64275
2003,1947,2005,41.50769
2004,1947,2005,4.037182
2005,1947,2005,-48.99532
2006,1947,2005,47.57397
2007,1947,2005,55.71322
2008,1947,2005,6.448185
2009,1947,2005,52.39296
2010,1947,2005,13.62665
2011,1947,2005,55.48137
2012,1947,2005,36.0498
2003,1948,2005,48.62009
2004,1948,2005,-12.00695
2005,1948,2005,-38.38168
2006,1948,2005,66.39592
2007,1948,2005,57.82316
2008,1948,2005,13.44387
2009,1948,2005,54.12645
2010,1948,2005,16.73331
2011,1948,2005,49.62027
2012,1948,2005,35.50494
2003,1949,2005,54.60914
2004,1949,2005,-5.58559
2005,1949,2005,-41.01894
2006,1949,2005,58.71934
2007,1949,2005,60.73327
2008,1949,2005,10.72881
2009,1949,2005,55.97349
2010,1949,2005,27.83475
2011,1949,2005,56.46867
2012,1949,2005,30.37874
2003,1950,2005,41.13145
2004,1950,2005,-10.35481
2005,1950,2005,-41.45784
2006,1950,2005,65.35326
2007,1950,2005,58.57163
2008,1950,2005,9.868305
2009,1950,2005,58.5194
2010,1950,2005,16.00897
2011,1950,2005,47.66953
2012,1950,2005,49.99667
2003,1951,2005,51.84934
2004,1951,2005,-5.369984
2005,1951,2005,-54.37688
2006,1951,2005,57.3535
2007,1951,2005,55.29482
2008,1951,2005,6.970242
2009,1951,2005,51.75403
2010,1951,2005,8.965466
2011,1951,2005,42.37949
2012,1951,2005,34.79442
2003,1952,2005,52.19016
2004,1952,2005,-2.385769
2005,1952,2005,-50.17186
2006,1952,2005,55.54802
2007,1952,2005,50.83726
2008,1952,2005,14.33696
2009,1952,2005,46.51537
2010,1952,2005,22.45844
2011,1952,2005,49.9977
2012,1952,2005,30.79277
2003,1953,2005,56.94939
2004,1953,2005,-13.85385
2005,1953,2005,-44.24736
2006,1953,2005,71.64593
2007,1953,2005,58.38744
2008,1953,2005,19.0245
2009,1953,2005,59.29478
2010,1953,2005,22.31091
2011,1953,2005,45.15188
2012,1953,2005,42.78774
2003,1954,2005,42.64738
2004,1954,2005,-14.01142
2005,1954,2005,-50.27989
2006,1954,2005,64.30729
2007,1954,2005,46.31837
2008,1954,2005,16.56984
2009,1954,2005,60.4172
2010,1954,2005,17.83033
2011,1954,2005,41.36958
2012,1954,2005,36.64285
2003,1955,2005,51.66993
2004,1955,2005,-8.307716
2005,1955,2005,-52.99681
2006,1955,2005,63.90923
2007,1955,2005,53.23861
2008,1955,2005,12.4789
2009,1955,2005,60.70656
2010,1955,2005,27.37024
2011,1955,2005,49.08221
2012,1955,2005,33.82515
2003,1956,2005,46.87344
2004,1956,2005,-7.269318
2005,1956,2005,-46.0594
2006,1956,2005,60.4955
2007,1956,2005,70.20953
2008,1956,2005,39.67497
2009,1956,2005,60.38336
2010,1956,2005,14.89357
2011,1956,2005,47.36676
2012,1956,2005,31.37685
2003,1957,2005,39.71949
2004,1957,2005,5.543797
2005,1957,2005,-34.65899
2006,1957,2005,69.82983
2007,1957,2005,55.439
2008,1957,2005,14.50619
2009,1957,2005,51.67477
2010,1957,2005,21.56736
2011,1957,2005,45.58754
2012,1957,2005,49.25296
2003,1958,2005,49.26075
2004,1958,2005,-12.23338
2005,1958,2005,-37.18723
2006,1958,2005,53.54714
2007,1958,2005,52.0146
2008,1958,2005,14.8078
2009,1958,2005,64.85602
2010,1958,2005,21.34387
2011,1958,2005,53.32914
2012,1958,2005,34.67048
2003,1959,2005,50.03132
2004,1959,2005,-10.90345
2005,1959,2005,-33.40247
2006,1959,2005,45.84206
2007,1959,2005,56.6244
2008,1959,2005,9.300694
2009,1959,2005,56.08997
2010,1959,2005,14.62151
2011,1959,2005,46.50475
2012,1959,2005,35.15376
2003,1960,2005,51.91635
2004,1960,2005,-14.24402
2005,1960,2005,-50.28271
2006,1960,2005,65.10992
2007,1960,2005,61.0615
2008,1960,2005,20.11594
2009,1960,2005,60.70651
2010,1960,2005,19.71857
2011,1960,2005,46.43168
2012,1960,2005,33.54153
2003,1961,2005,36.62196
2004,1961,2005,2.946842
2005,1961,2005,-58.4266
2006,1961,2005,39.61844
2007,1961,2005,46.82224
2008,1961,2005,23.85711
2009,1961,2005,59.77625
2010,1961,2005,13.23909
2011,1961,2005,42.92777
2012,1961,2005,33.04122
2003,1962,2005,55.17773
2004,1962,2005,1.149635
2005,1962,2005,-56.006
2006,1962,2005,55.97474
2007,1962,2005,65.07635
2008,1962,2005,29.40582
2009,1962,2005,53.92375
2010,1962,2005,18.60533
2011,1962,2005,35.81068
2012,1962,2005,32.86416
2003,1963,2005,47.37221
2004,1963,2005,2.039555
2005,1963,2005,-47.27023
2006,1963,2005,58.75676
2007,1963,2005,51.56873
2008,1963,2005,16.08876
2009,1963,2005,50.49374
2010,1963,2005,36.23165
2011,1963,2005,50.58433
2012,1963,2005,40.15623
2003,1964,2005,49.51399
2004,1964,2005,-5.28339
2005,1964,2005,-40.91432
2006,1964,2005,61.73885
2007,1964,2005,55.80563
2008,1964,2005,25.13182
2009,1964,2005,69.63114
2010,1964,2005,15.37252
2011,1964,2005,47.50278
2012,1964,2005,30.52974
2003,1965,2005,43.2659
2004,1965,2005,-1.353523
2005,1965,2005,-40.81887
2006,1965,2005,60.96253
2007,1965,2005,68.40886
2008,1965,2005,8.24522
2009,1965,2005,59.12276
2010,1965,2005,33.42112
2011,1965,2005,53.58808
2012,1965,2005,30.6826
2003,1966,2005,48.94314
2004,1966,2005,.6984024
2005,1966,2005,-47.71574
2006,1966,2005,71.31586
2007,1966,2005,56.11814
2008,1966,2005,22.63319
2009,1966,2005,57.12546
2010,1966,2005,25.27356
2011,1966,2005,50.51031
2012,1966,2005,35.49872
2003,1967,2005,53.89713
2004,1967,2005,-13.37411
2005,1967,2005,-50.53565
2006,1967,2005,66.61683
2007,1967,2005,62.88393
2008,1967,2005,21.42089
2009,1967,2005,48.9838
2010,1967,2005,35.40601
2011,1967,2005,32.45297
2012,1967,2005,43.42188
2003,1968,2005,52.48889
2004,1968,2005,-5.835518
2005,1968,2005,-47.60539
2006,1968,2005,61.09254
2007,1968,2005,46.03261
2008,1968,2005,15.78741
2009,1968,2005,56.27982
2010,1968,2005,32.52892
2011,1968,2005,52.86728
2012,1968,2005,48.80363
2003,1969,2005,50.27198
2004,1969,2005,-16.85634
2005,1969,2005,-47.41534
2006,1969,2005,65.10612
2007,1969,2005,80.88749
2008,1969,2005,3.050335
2009,1969,2005,61.1037
2010,1969,2005,13.41486
2011,1969,2005,46.54755
2012,1969,2005,40.68475
2003,1970,2005,47.67704
2004,1970,2005,-5.289841
2005,1970,2005,-55.93514
2006,1970,2005,65.81226
2007,1970,2005,65.93035
2008,1970,2005,15.45472
2009,1970,2005,45.12621
2010,1970,2005,32.0057
2011,1970,2005,46.73342
2012,1970,2005,52.31524
2003,1971,2005,47.11877
2004,1971,2005,12.22921
2005,1971,2005,-36.44215
2006,1971,2005,60.75266
2007,1971,2005,52.27276
2008,1971,2005,8.524834
2009,1971,2005,53.4024
2010,1971,2005,5.260956
2011,1971,2005,44.75164
2012,1971,2005,31.68737
2003,1972,2005,35.74125
2004,1972,2005,-6.47823
2005,1972,2005,-51.37145
2006,1972,2005,60.86691
2007,1972,2005,59.62019
2008,1972,2005,11.25542
2009,1972,2005,63.81896
2010,1972,2005,22.44329
2011,1972,2005,42.57147
2012,1972,2005,31.53284
2003,1973,2005,54.62173
2004,1973,2005,-13.77343
2005,1973,2005,-45.9138
2006,1973,2005,77.96225
2007,1973,2005,49.64112
2008,1973,2005,20.23094
2009,1973,2005,47.33481
2010,1973,2005,33.58535
2011,1973,2005,49.38496
2012,1973,2005,37.70756
2003,1974,2005,45.35528
2004,1974,2005,-11.86788
2005,1974,2005,-35.05301
2006,1974,2005,67.61807
2007,1974,2005,51.04403
2008,1974,2005,1.561926
2009,1974,2005,52.16122
2010,1974,2005,19.90567
2011,1974,2005,50.70218
2012,1974,2005,25.89246
2003,1975,2005,42.084
2004,1975,2005,-13.20363
2005,1975,2005,-46.3243
2006,1975,2005,77.00142
2007,1975,2005,52.37298
2008,1975,2005,19.60024
2009,1975,2005,53.47202
2010,1975,2005,26.1109
2011,1975,2005,52.51501
2012,1975,2005,37.55766
2003,1976,2005,62.03616
2004,1976,2005,-9.390671
2005,1976,2005,-47.63998
2006,1976,2005,68.10046
2007,1976,2005,45.98329
2008,1976,2005,13.87686
2009,1976,2005,61.7261
2010,1976,2005,35.56876
2011,1976,2005,39.10303
2012,1976,2005,36.8654
2003,1977,2005,40.82167
2004,1977,2005,2.491951
2005,1977,2005,-39.70061
2006,1977,2005,62.44077
2007,1977,2005,52.50768
2008,1977,2005,24.26058
2009,1977,2005,55.25243
2010,1977,2005,8.07251
2011,1977,2005,64.48833
2012,1977,2005,28.84097
2003,1978,2005,52.80732
2004,1978,2005,-7.017723
2005,1978,2005,-49.90523
2006,1978,2005,57.84332
2007,1978,2005,44.54585
2008,1978,2005,8.785988
2009,1978,2005,60.22653
2010,1978,2005,14.58006
2011,1978,2005,41.30044
2012,1978,2005,37.13624
2003,1979,2005,47.49842
2004,1979,2005,-7.962868
2005,1979,2005,-34.81985
2006,1979,2005,72.52019
2007,1979,2005,60.42371
2008,1979,2005,12.48904
2009,1979,2005,54.40416
2010,1979,2005,27.55205
2011,1979,2005,40.73831
2012,1979,2005,28.93816
2003,1980,2005,24.56921
2004,1980,2005,-.7982101
2005,1980,2005,-37.35064
2006,1980,2005,52.15269
2007,1980,2005,47.59605
2008,1980,2005,21.97855
2009,1980,2005,62.18193
2010,1980,2005,21.90126
2011,1980,2005,48.7537
2012,1980,2005,33.84729
2003,1981,2005,43.98257
2004,1981,2005,-.6673279
2005,1981,2005,-41.48141
2006,1981,2005,53.98811
2007,1981,2005,49.02279
2008,1981,2005,18.54196
2009,1981,2005,45.91931
2010,1981,2005,25.19899
2011,1981,2005,55.33453
2012,1981,2005,33.50316
2003,1982,2005,38.50201
2004,1982,2005,-9.708179
2005,1982,2005,-37.2893
2006,1982,2005,57.26313
2007,1982,2005,53.96201
2008,1982,2005,18.34812
2009,1982,2005,69.96771
2010,1982,2005,6.394604
2011,1982,2005,70.2734
2012,1982,2005,43.02981
2003,1983,2005,46.53173
2004,1983,2005,-6.559799
2005,1983,2005,-51.49202
2006,1983,2005,51.38683
2007,1983,2005,47.99126
2008,1983,2005,10.34757
2009,1983,2005,63.175
2010,1983,2005,28.60653
2011,1983,2005,60.99641
2012,1983,2005,39.0564
2003,1984,2005,41.52744
2004,1984,2005,-3.206554
2005,1984,2005,-62.03858
2006,1984,2005,63.42751
2007,1984,2005,55.91205
2008,1984,2005,21.89683
2009,1984,2005,50.84569
2010,1984,2005,14.66901
2011,1984,2005,47.33453
2012,1984,2005,37.54523
2003,1985,2005,48.65813
2004,1985,2005,4.736729
2005,1985,2005,-49.50822
2006,1985,2005,62.53758
2007,1985,2005,57.72346
2008,1985,2005,-2.59544
2009,1985,2005,50.24682
2010,1985,2005,4.090641
2011,1985,2005,43.86633
2012,1985,2005,32.52106
2003,1986,2005,37.87873
2004,1986,2005,-13.41983
2005,1986,2005,-23.88934
2006,1986,2005,66.78418
2007,1986,2005,69.10925
2008,1986,2005,15.53617
2009,1986,2005,59.23472
2010,1986,2005,16.12354
2011,1986,2005,48.5232
2012,1986,2005,55.33953
2003,1987,2005,51.88683
2004,1987,2005,-2.355869
2005,1987,2005,-45.04943
2006,1987,2005,72.86094
2007,1987,2005,52.21235
2008,1987,2005,9.534897
2009,1987,2005,68.13636
2010,1987,2005,17.67596
2011,1987,2005,53.96611
2012,1987,2005,44.29611
2003,1988,2005,48.02128
2004,1988,2005,-9.758011
2005,1988,2005,-45.3701
2006,1988,2005,54.83092
2007,1988,2005,51.96492
2008,1988,2005,17.03423
2009,1988,2005,49.86844
2010,1988,2005,20.92487
2011,1988,2005,54.46074
2012,1988,2005,31.70278
2003,1989,2005,47.74605
2004,1989,2005,-9.088768
2005,1989,2005,-29.11945
2006,1989,2005,57.29339
2007,1989,2005,55.3665
2008,1989,2005,12.9721
2009,1989,2005,66.1958
2010,1989,2005,21.52496
2011,1989,2005,50.75441
2012,1989,2005,40.18546
2003,1990,2005,44.21573
2004,1990,2005,-10.46634
2005,1990,2005,-43.22365
2006,1990,2005,68.72845
2007,1990,2005,59.29382
2008,1990,2005,22.39597
2009,1990,2005,55.49669
2010,1990,2005,23.13978
2011,1990,2005,58.82257
2012,1990,2005,46.69964
2003,1991,2005,48.46877
2004,1991,2005,2.340931
2005,1991,2005,-48.61217
2006,1991,2005,65.65484
2007,1991,2005,42.17876
2008,1991,2005,11.48279
2009,1991,2005,56.29223
2010,1991,2005,15.79676
2011,1991,2005,48.60711
2012,1991,2005,39.10041
2003,1992,2005,45.24673
2004,1992,2005,-12.78481
2005,1992,2005,-56.91309
2006,1992,2005,65.24274
2007,1992,2005,58.8211
2008,1992,2005,1.387691
2009,1992,2005,50.69271
2010,1992,2005,21.55007
2011,1992,2005,53.01618
2012,1992,2005,36.55316
2003,1993,2005,44.59934
2004,1993,2005,-5.672318
2005,1993,2005,-38.4936
2006,1993,2005,68.88981
2007,1993,2005,54.8578
2008,1993,2005,4.954433
2009,1993,2005,47.93427
2010,1993,2005,26.47604
2011,1993,2005,44.56373
2012,1993,2005,45.85369
2003,1994,2005,44.99075
2004,1994,2005,-10.65324
2005,1994,2005,-42.59067
2006,1994,2005,53.06485
2007,1994,2005,68.79838
2008,1994,2005,21.26869
2009,1994,2005,68.07715
2010,1994,2005,28.72769
2011,1994,2005,28.4568
2012,1994,2005,40.51009
2003,1995,2005,51.88487
2004,1995,2005,-1.420429
2005,1995,2005,-41.65813
2006,1995,2005,69.29099
2007,1995,2005,42.26007
2008,1995,2005,2.42746
2009,1995,2005,51.07552
2010,1995,2005,18.86461
2011,1995,2005,46.6264
2012,1995,2005,40.39848
2003,1996,2005,51.84498
2004,1996,2005,-5.796043
2005,1996,2005,-43.46694
2006,1996,2005,64.61709
2007,1996,2005,57.87347
2008,1996,2005,31.35178
2009,1996,2005,63.64168
2010,1996,2005,27.90055
2011,1996,2005,48.6242
2012,1996,2005,30.66667
2003,1997,2005,49.0503
2004,1997,2005,-9.283241
2005,1997,2005,-42.31289
2006,1997,2005,50.90356
2007,1997,2005,56.4642
2008,1997,2005,15.18908
2009,1997,2005,56.22269
2010,1997,2005,31.84625
2011,1997,2005,34.341
2012,1997,2005,37.26924
2003,1998,2005,35.48388
2004,1998,2005,1.428204
2005,1998,2005,-36.8798
2006,1998,2005,72.1582
2007,1998,2005,64.95093
2008,1998,2005,24.10768
2009,1998,2005,57.4746
2010,1998,2005,28.03493
2011,1998,2005,51.70631
2012,1998,2005,38.52853
2003,1999,2005,60.75699
2004,1999,2005,-9.379642
2005,1999,2005,-40.78432
2006,1999,2005,58.94241
2007,1999,2005,36.91563
2008,1999,2005,11.2892
2009,1999,2005,58.47381
2010,1999,2005,26.57789
2011,1999,2005,52.10827
2012,1999,2005,36.26144
2003,2000,2006,98.61499
2004,2000,2006,98.76046
2005,2000,2006,115.9578
2006,2000,2006,166.6592
2007,2000,2006,194.1022
2008,2000,2006,162.5724
2009,2000,2006,241.4432
2010,2000,2006,232.201
2011,2000,2006,279.0601
2012,2000,2006,296.9785
2003,2001,2006,88.20957
2004,2001,2006,87.77496
2005,2001,2006,115.0328
2006,2001,2006,172.8312
2007,2001,2006,191.1853
2008,2001,2006,183.7997
2009,2001,2006,247.6554
2010,2001,2006,229.286
2011,2001,2006,284.9042
2012,2001,2006,309.5274
2003,2002,2006,92.92303
2004,2002,2006,97.61951
2005,2002,2006,115.7168
2006,2002,2006,157.6021
2007,2002,2006,189.1526
2008,2002,2006,174.2558
2009,2002,2006,241.9948
2010,2002,2006,229.7692
2011,2002,2006,279.1175
2012,2002,2006,301.3882
2003,2003,2006,96.51142
2004,2003,2006,93.7098
2005,2003,2006,119.2491
2006,2003,2006,170.657
2007,2003,2006,183.4524
2008,2003,2006,173.7014
2009,2003,2006,250.0395
2010,2003,2006,212.3434
2011,2003,2006,286.7253
2012,2003,2006,297.8063
2003,2004,2006,95.4844
2004,2004,2006,101.7119
2005,2004,2006,114.1779
2006,2004,2006,168.0716
2007,2004,2006,180.409
2008,2004,2006,174.6983
2009,2004,2006,248.1559
2010,2004,2006,216.743
2011,2004,2006,283.214
2012,2004,2006,302.1503
2003,2005,2006,110.1686
2004,2005,2006,90.28711
2005,2005,2006,129.8145
2006,2005,2006,167.2859
2007,2005,2006,187.8392
2008,2005,2006,177.6252
2009,2005,2006,233.5807
2010,2005,2006,235.492
2011,2005,2006,279.6442
2012,2005,2006,320.6548
2003,2006,2006,84.08692
2004,2006,2006,93.32579
2005,2006,2006,122.4482
2006,2006,2006,157.0186
2007,2006,2006,193.2063
2008,2006,2006,169.1473
2009,2006,2006,242.1258
2010,2006,2006,229.7322
2011,2006,2006,268.0139
2012,2006,2006,314.5117
2003,2007,2006,75.44891
2004,2007,2006,92.05702
2005,2007,2006,113.1888
2006,2007,2006,168.3406
2007,2007,2006,188.5828
2008,2007,2006,174.4807
2009,2007,2006,242.8766
2010,2007,2006,225.0178
2011,2007,2006,284.9557
2012,2007,2006,293.7884
2003,2008,2006,88.70657
2004,2008,2006,92.167
2005,2008,2006,126.8562
2006,2008,2006,164.9603
2007,2008,2006,193.306
2008,2008,2006,185.9178
2009,2008,2006,245.6819
2010,2008,2006,241.8948
2011,2008,2006,280.4901
2012,2008,2006,308.34
2003,2009,2006,89.3808
2004,2009,2006,98.46309
2005,2009,2006,119.6394
2006,2009,2006,161.3195
2007,2009,2006,187.0984
2008,2009,2006,173.9482
2009,2009,2006,241.0015
2010,2009,2006,228.2202
2011,2009,2006,286.5754
2012,2009,2006,311.7998
2003,2010,2006,114.8089
2004,2010,2006,94.04144
2005,2010,2006,121.2194
2006,2010,2006,174.1723
2007,2010,2006,185.5883
2008,2010,2006,164.1675
2009,2010,2006,244.1007
2010,2010,2006,239.2029
2011,2010,2006,291.1576
2012,2010,2006,314.0464
2003,2011,2006,95.92005
2004,2011,2006,93.2379
2005,2011,2006,116.9503
2006,2011,2006,165.851
2007,2011,2006,193.2999
2008,2011,2006,163.0183
2009,2011,2006,235.2615
2010,2011,2006,221.6286
2011,2011,2006,291.379
2012,2011,2006,310.9109
2003,2012,2006,81.76588
2004,2012,2006,90.39117
2005,2012,2006,119.4258
2006,2012,2006,152.7404
2007,2012,2006,188.9668
2008,2012,2006,175.7784
2009,2012,2006,248.3336
2010,2012,2006,231.0224
2011,2012,2006,286.9892
2012,2012,2006,304.7026
2003,2013,2006,86.41064
2004,2013,2006,89.39784
2005,2013,2006,123.5597
2006,2013,2006,169.3323
2007,2013,2006,175.563
2008,2013,2006,176.1048
2009,2013,2006,242.5335
2010,2013,2006,222.8687
2011,2013,2006,286.1195
2012,2013,2006,319.6006
2003,2014,2006,90.39951
2004,2014,2006,89.39147
2005,2014,2006,110.2558
2006,2014,2006,162.3877
2007,2014,2006,176.9584
2008,2014,2006,184.1896
2009,2014,2006,254.9486
2010,2014,2006,230.0919
2011,2014,2006,283.0147
2012,2014,2006,297.3021
2003,2015,2006,90.16051
2004,2015,2006,96.14494
2005,2015,2006,123.3543
2006,2015,2006,168.9594
2007,2015,2006,187.8847
2008,2015,2006,173.9516
2009,2015,2006,251.4594
2010,2015,2006,225.7557
2011,2015,2006,303.9791
2012,2015,2006,308.5644
2003,2016,2006,95.28262
2004,2016,2006,90.56648
2005,2016,2006,130.6328
2006,2016,2006,155.8674
2007,2016,2006,184.1864
2008,2016,2006,174.8063
2009,2016,2006,237.0144
2010,2016,2006,230.7355
2011,2016,2006,289.724
2012,2016,2006,302.5385
2003,2017,2006,97.46488
2004,2017,2006,98.8838
2005,2017,2006,126.2867
2006,2017,2006,156.2715
2007,2017,2006,206.9912
2008,2017,2006,184.9486
2009,2017,2006,246.1064
2010,2017,2006,237.6143
2011,2017,2006,290.7
2012,2017,2006,299.3908
2003,2018,2006,90.06609
2004,2018,2006,72.99916
2005,2018,2006,113.2594
2006,2018,2006,160.9133
2007,2018,2006,194.8015
2008,2018,2006,168.9141
2009,2018,2006,236.3826
2010,2018,2006,233.6931
2011,2018,2006,293.1842
2012,2018,2006,310.5537
2003,2019,2006,108.9702
2004,2019,2006,86.79482
2005,2019,2006,126.1082
2006,2019,2006,159.8769
2007,2019,2006,189.7052
2008,2019,2006,169.4494
2009,2019,2006,236.4078
2010,2019,2006,223.0536
2011,2019,2006,291.6873
2012,2019,2006,306.5989
2003,2020,2006,84.06741
2004,2020,2006,92.2302
2005,2020,2006,108.1419
2006,2020,2006,161.5011
2007,2020,2006,184.766
2008,2020,2006,181.828
2009,2020,2006,245.9652
2010,2020,2006,230.154
2011,2020,2006,286.7697
2012,2020,2006,315.7894
2003,2021,2006,87.44247
2004,2021,2006,96.06724
2005,2021,2006,124.7318
2006,2021,2006,168.1814
2007,2021,2006,181.8345
2008,2021,2006,177.6702
2009,2021,2006,246.8343
2010,2021,2006,231.2296
2011,2021,2006,291.469
2012,2021,2006,303.3852
2003,2022,2006,90.72763
2004,2022,2006,87.91255
2005,2022,2006,120.2355
2006,2022,2006,146.1461
2007,2022,2006,196.4377
2008,2022,2006,176.222
2009,2022,2006,247.1024
2010,2022,2006,242.7944
2011,2022,2006,289.7625
2012,2022,2006,302.6002
2003,2023,2006,89.96292
2004,2023,2006,96.33714
2005,2023,2006,124.3642
2006,2023,2006,177.4193
2007,2023,2006,191.367
2008,2023,2006,173.3157
2009,2023,2006,238.2362
2010,2023,2006,236.532
2011,2023,2006,286.7417
2012,2023,2006,303.34
2003,2024,2006,99.1804
2004,2024,2006,99.30502
2005,2024,2006,125.0728
2006,2024,2006,155.8443
2007,2024,2006,193.0756
2008,2024,2006,187.8962
2009,2024,2006,250.9328
2010,2024,2006,234.5026
2011,2024,2006,276.0633
2012,2024,2006,313.4508
2003,2025,2006,87.3778
2004,2025,2006,91.42769
2005,2025,2006,128.4473
2006,2025,2006,170.9221
2007,2025,2006,203.6542
2008,2025,2006,178.8639
2009,2025,2006,241.7195
2010,2025,2006,240.7906
2011,2025,2006,281.118
2012,2025,2006,304.4218
2003,2026,2006,100.7374
2004,2026,2006,88.5204
2005,2026,2006,119.0573
2006,2026,2006,183.0536
